ED_COUNTER,ED_AF3, ED_F7, ED_F3, ED_FC5, ED_T7,ED_P7, ED_O1, ED_O2, ED_P8, ED_T8, ED_FC6, ED_F4,ED_F8, ED_AF4,mix1,mix2
-0.078,"4,485.6409","4,053.3332","4,203.5896","4,193.3332","4,605.6409","3,951.7948","4,011.2820","4,209.7435","4,558.9742","4,208.2050","4,523.0768","4,351.2819","4,521.5384","4,321.0255",164.615,
-0.070,"4,482.5640","4,041.5384","4,191.2819","4,194.8717","4,641.5383","3,914.3589","4,011.2820","4,208.2050","4,549.7435","4,198.4614","4,521.5384","4,346.1537","4,518.4614","4,306.1537",176.410,
-0.063,"4,483.5896","4,048.7178","4,177.4358","4,199.4871","4,703.5896","3,858.9743","4,010.7691","4,214.3589","4,559.4871","4,217.4358","4,533.3332","4,351.2819","4,530.7691","4,298.9743",184.615,
-0.055,"4,522.5640","4,108.7178","4,204.1025","4,201.5384","4,750.7691","3,895.3845","4,035.8973","4,245.6409","4,557.4358","4,238.4614","4,576.9230","4,386.6666","4,587.6922","4,331.7948",190.769,
-0.047,"4,523.0768","4,111.7948","4,197.9486","4,199.9999","4,743.0768","3,890.7691","4,041.5384","4,258.9743","4,527.1794","4,198.4614","4,565.1281","4,375.8973","4,580.5127","4,322.0512",201.026,
-0.039,"4,506.1537","4,076.9230","4,176.4102","4,196.4102","4,716.9230","3,862.5640","4,032.8204","4,299.4871","4,561.0255","4,203.0768","4,529.2307","4,345.6409","4,532.8204","4,298.9743",207.179,
-0.031,"4,539.4871","4,101.0255","4,212.3076","4,197.4358","4,716.9230","3,869.2307","4,026.1537","4,337.4358","4,613.3332","4,290.2563","4,552.8204","4,366.1537","4,542.0512","4,346.1537",193.333,
-0.023,"4,531.2819","4,083.5896","4,235.3845","4,198.9743","4,656.9230","3,765.6409","3,970.7691","4,250.7691","4,541.5384","4,272.3076","4,513.3332","4,343.0768","4,488.2050","4,351.2819",180.000,
-0.016,"4,489.7435","4,005.6409","4,261.0255","4,194.8717","4,510.7691","3,762.5640","3,945.1281","4,182.5640","4,493.8460","4,199.9999","4,418.4614","4,292.8204","4,366.1537","4,303.5896",186.154,
-0.008,"4,414.3589","3,883.5896","4,254.8717","4,197.9486","4,323.0768","3,952.8204","3,924.1025","4,160.5127","4,472.3076","4,132.3076","4,314.3589","4,262.0512","4,216.4102","4,219.4871",194.872,
0.000,"4,251.7948","3,718.4614","4,143.0768","4,199.4871","4,111.7948","4,148.7178","3,817.4358","4,037.9486","4,348.7178","3,976.4102","4,152.8204","4,215.8973","4,017.9486","4,070.2563",181.539,
0.008,"4,217.9486","3,743.0768","4,146.6666","4,194.8717","4,057.4358","4,488.7178","3,832.8204","4,034.3589","4,379.4871","3,930.7691","4,140.5127","4,322.0512","4,005.1281","4,085.6409",132.308,
0.016,"4,367.1794","3,952.3076","4,288.7178","4,198.9743","4,206.6666","4,940.5127","4,008.2050","4,231.2819","4,612.3076","4,067.6922","4,331.2819","4,611.2819","4,217.4358","4,302.5640",64.615,
0.023,"4,512.3076","4,109.2307","4,344.1025","4,197.4358","4,376.4101","5,088.7178","4,099.9999","4,359.4871","4,751.7948","4,186.6666","4,501.5384","4,907.1794","4,398.9743","4,512.3076",0.000,
0.031,"4,692.8204","4,235.8973","4,397.4358","4,196.4102","4,525.1281","4,990.2563","4,112.8204","4,433.3332","4,827.6922","4,327.6922","4,658.9742","5,227.1794","4,550.7691","4,768.2050",-75.385,
0.039,"4,798.4614","4,236.9230","4,405.1281","4,201.0255","4,599.9999","4,760.5127","4,045.1281","4,416.9230","4,810.7691","4,389.2307","4,713.3332","5,424.1024","4,586.1537","4,950.7691",-152.308,
0.047,"4,859.9999","4,198.4614","4,397.9486","4,205.1281","4,662.0512","4,656.9230","4,026.6666","4,380.5127","4,730.7691","4,355.3845","4,714.3589","5,507.1794","4,573.8460","5,058.9742",-198.974,
0.055,"5,022.5640","4,304.1025","4,513.3332","4,217.4358","4,700.5127","4,977.4358","4,188.7178","4,493.3332","4,783.0768","4,445.6409","4,842.5640","5,679.4870","4,709.2307","5,269.2306",-246.667,
0.063,"5,063.5896","4,292.8204","4,497.4358","4,218.9743","4,608.7178","5,015.3845","4,202.0512","4,495.3845","4,753.8460","4,460.5127","4,837.9486","5,731.7947","4,705.6409","5,373.3332",-309.744,
0.070,"4,701.0255","3,773.3332","4,029.7435","4,202.5640","4,186.1537","4,215.8973","3,722.0512","4,043.0768","4,284.1025","3,950.2563","4,328.7178","5,295.8973","4,168.2050","5,046.6665",-345.641,
0.078,"3,741.5384","2,726.1538","2,970.2563","4,184.1025","3,126.1538","3,108.2051","2,821.5384","3,062.0512","3,241.5384","2,852.8204","3,227.1794","4,155.8973","3,039.9999","4,043.5896",-302.051,
0.086,"3,261.5384","2,046.1538","2,305.6410","4,183.0768","2,276.4102","2,726.1538","2,431.7948","2,509.2307","2,605.1281","2,181.5384","2,522.5640","3,437.9486","2,342.0512","3,507.6922",-246.154,
0.094,"3,503.0768","1,974.8717","2,424.1025","4,201.5384","2,142.5641","2,804.1025","2,539.4871","2,601.5384","2,659.9999","2,159.9999","2,487.6922","3,502.0512","2,333.3333","3,850.2563",-347.180,
0.102,"3,155.3845","2,000.0000","2,370.7692","4,177.4358","2,149.7435","2,402.0512","2,190.2564","2,373.8461","2,425.6410","2,137.4358","2,335.3846","3,088.2051","2,247.1794","3,685.6409",-530.256,
0.109,"2,712.8204","1,709.7435","1,974.8717","4,136.9230","1,771.2820","1,826.6666","1,829.7435","1,873.3333","1,894.8717","1,807.1794","1,877.4359","2,368.7179","1,897.9487","3,672.3076",-959.487,
0.117,"2,585.6410","1,386.6666","1,843.0769","4,124.6153","1,430.2564","1,665.6410","1,695.3846","1,728.7179","1,743.5897","1,525.6410","1,632.8205","2,153.8461","1,669.7435","3,848.2050","-1,262.564",
0.125,"2,384.6153","1,459.4871","1,912.8205","4,099.4871","1,509.7436","1,771.7948","1,679.4871","1,836.9230","1,865.6410","1,565.6410","1,715.3846","2,148.2051","1,730.7692","3,316.4102",-931.795,
0.133,"2,384.6153","1,396.4102","1,630.2564","4,097.4358","1,420.0000","1,671.2820","1,989.7435","1,678.4615","1,667.1794","1,426.6666","1,554.8718","1,863.0769","1,648.7179","3,066.1538",-681.539,
0.141,"2,363.5897","1,189.2307","1,423.5897","4,117.4358","1,293.3333","1,513.8461","2,082.0512","1,490.7692","1,460.5128","1,280.0000","1,392.3077","1,683.5897","1,488.7179","3,068.2051",-704.615,
0.148,"2,327.1794","1,400.5128","1,518.4615","4,117.4358","1,345.6410","1,554.3589","2,084.6153","1,564.1025","1,528.7179","1,304.1025","1,435.8974","1,773.3333","1,546.1538","2,862.0512",-534.872,
0.156,"2,323.5897","1,471.7948","1,361.0256","4,121.0255","1,213.8461","1,460.0000","2,225.1282","1,474.8718","1,416.4102","1,156.9230","1,275.8974","1,589.7436","1,462.5641","2,708.7179",-385.128,
0.164,"2,303.0769","1,407.1795","1,332.8205","4,123.0768","1,235.3846","1,446.6666","2,226.1538","1,423.0769","1,386.6666","1,185.1282","1,281.0256","1,502.0512","1,432.3077","2,741.0256",-437.949,
0.172,"2,589.2307","1,951.2820","1,630.7692","4,118.9743","1,536.9230","1,671.2820","2,339.4871","1,681.0256","1,631.7948","1,432.8205","1,564.1025","1,893.8461","1,780.5128","3,055.8974",-466.667,
0.180,"2,811.7948","2,142.0512","1,692.3077","4,130.2563","1,555.3846","1,729.2307","2,475.3846","1,758.4615","1,698.4615","1,464.6153","1,613.8461","2,001.5384","1,861.5384","3,323.5897",-511.795,
0.188,"2,911.2820","2,040.0000","1,732.8205","4,144.6153","1,586.6666","1,775.8974","2,522.5640","1,785.6410","1,740.0000","1,509.7436","1,660.5128","2,000.0000","1,861.5384","3,536.9230",-625.641,
0.195,"3,278.9743","2,456.9230","1,962.5641","4,154.3589","1,853.3333","1,960.5128","2,682.5640","2,028.2051","1,940.0000","1,709.2307","1,890.2564","2,394.8717","2,217.9487","3,914.3589",-635.385,
0.203,"3,447.6922","2,504.6153","1,929.7435","4,168.7178","1,828.7179","1,942.5641","2,755.8974","2,006.6666","1,920.0000","1,666.6666","1,852.8205","2,447.6922","2,230.7692","4,206.6666",-758.974,
0.211,"3,365.6409","2,484.1025","1,936.9230","4,168.2050","1,858.4615","1,918.4615","2,687.6922","1,966.6666","1,947.1794","1,704.1025","1,877.4359","2,420.5128","2,185.6410","4,211.7948",-846.154,
0.219,"3,357.9486","2,586.6666","2,024.1025","4,159.4871","1,968.2051","1,880.0000","2,669.7435","2,043.5897","2,013.8461","1,807.6923","1,970.2564","2,510.2563","2,284.1025","4,167.1794",-809.231,
0.227,"3,407.1794","2,552.3076","2,017.4358","4,166.6666","1,960.5128","1,860.5128","2,757.4358","2,057.9487","1,976.4102","1,784.6153","1,943.5897","2,456.4102","2,303.5897","4,270.7691",-863.590,
0.234,"3,415.8974","2,670.2563","2,039.4871","4,174.8717","1,956.4102","1,971.2820","2,794.8717","2,073.3333","1,997.4358","1,762.5641","1,967.1794","2,514.3589","2,344.6153","4,323.0768",-907.179,
0.242,"3,354.3589","2,733.3333","2,008.7179","4,168.2050","1,888.7179","1,995.3846","2,734.3589","2,073.3333","1,985.1282","1,721.5384","1,925.6410","2,571.2820","2,322.5640","4,261.0255",-906.667,
0.250,"3,347.1794","2,789.2307","2,014.8717","4,160.5127","1,904.1025","2,029.7435","2,726.6666","2,105.1282","1,988.7179","1,792.8205","1,937.4359","2,662.5640","2,362.0512","4,266.6666",-919.487,
0.258,"3,368.7179","2,803.0769","2,086.1538","4,164.1025","2,001.5384","2,113.8461","2,770.7692","2,144.6153","2,055.3846","1,875.8974","2,039.4871","2,695.8974","2,421.5384","4,314.3589",-945.641,
0.266,"3,349.7435","2,672.8204","2,098.4615","4,166.6666","2,041.0256","2,078.9743","2,783.5897","2,149.7435","2,085.1282","1,851.2820","2,061.5384","2,571.2820","2,394.3589","4,324.6153",-974.872,
0.273,"3,322.5640","2,664.1025","2,085.6410","4,165.1281","2,022.0512","2,082.5641","2,768.2051","2,148.2051","2,080.5128","1,874.3589","2,055.8974","2,578.9743","2,409.2307","4,316.9230",-994.359,
0.281,"3,354.8717","2,814.3589","2,094.8717","4,165.1281","1,988.2051","2,159.9999","2,797.4358","2,149.7435","2,085.6410","1,880.0000","2,052.8205","2,735.8974","2,447.1794","4,345.1281",-990.256,
0.289,"3,404.1025","2,951.7948","2,148.2051","4,162.5640","2,041.5384","2,224.6153","2,835.8974","2,201.5384","2,146.1538","1,873.8461","2,090.2564","2,865.1281","2,532.8205","4,378.9743",-974.872,
0.297,"3,356.9230","2,914.8717","2,144.6153","4,163.5896","2,074.3589","2,185.1282","2,799.4871","2,194.8717","2,147.1794","1,905.1282","2,106.1538","2,820.5128","2,544.6153","4,347.6922",-990.769,
0.305,"3,344.1025","2,829.7435","2,109.7435","4,165.1281","2,083.0769","2,113.8461","2,794.8717","2,127.1794","2,119.4871","1,951.7948","2,095.3846","2,730.7692","2,435.3846","4,363.0768","-1,018.974",
0.313,"3,390.2563","2,881.0256","2,185.6410","4,163.0768","2,197.9487","2,157.9487","2,823.5897","2,186.1538","2,189.7435","2,020.0000","2,177.4358","2,802.0512","2,503.0769","4,401.5384","-1,011.282",
0.320,"3,397.4358","2,977.9486","2,213.3333","4,161.0255","2,188.7179","2,204.1025","2,825.6410","2,244.6153","2,194.8717","1,973.8461","2,178.9743","2,913.3333","2,621.0256","4,392.8204",-995.385,
0.328,"3,436.9230","3,043.0768","2,226.1538","4,164.6153","2,138.9743","2,264.6153","2,858.9743","2,275.8974","2,198.4615","1,958.9743","2,189.2307","3,010.7692","2,679.4871","4,447.1794","-1,010.256",
0.336,"3,435.3845","2,995.8974","2,252.3076","4,171.2819","2,177.9487","2,285.1281","2,855.3845","2,308.2051","2,244.1025","2,007.6923","2,245.6410","3,028.7179","2,709.7435","4,470.2563","-1,034.872",
0.344,"3,420.5127","2,938.9743","2,222.5640","4,170.7691","2,215.3846","2,214.8717","2,836.9230","2,243.5897","2,209.2307","2,050.7692","2,230.7692","2,993.3333","2,662.5640","4,465.6409","-1,045.128",
0.352,"3,459.9999","2,970.7692","2,302.5640","4,163.5896","2,304.6153","2,270.7692","2,847.6922","2,262.5640","2,255.3846","2,139.9999","2,296.4102","3,046.6666","2,714.8717","4,510.7691","-1,050.769",
0.359,"3,441.0256","2,967.6922","2,324.6153","4,161.0255","2,280.5128","2,330.2564","2,822.5640","2,313.8461","2,284.6153","2,109.2307","2,326.1538","3,072.3076","2,759.4871","4,502.0512","-1,061.026",
0.367,"3,441.5384","2,972.3076","2,266.1538","4,162.0512","2,229.2307","2,306.6666","2,832.8204","2,320.5128","2,267.1794","2,084.6153","2,314.3589","3,081.0256","2,756.4102","4,524.1025","-1,082.564",
0.375,"3,430.7691","2,941.5384","2,253.3333","4,165.6409","2,256.9230","2,207.1794","2,808.7179","2,284.1025","2,264.1025","2,118.9743","2,308.7179","3,070.2563","2,731.2820","4,524.1025","-1,093.333",
0.383,"3,385.1281","2,940.5127","2,291.2820","4,162.5640","2,258.4615","2,234.8717","2,745.6410","2,303.5897","2,277.4358","2,085.6410","2,291.2820","3,049.2307","2,734.3589","4,453.3332","-1,068.205",
0.391,"3,472.8204","3,136.9230","2,373.8461","4,158.9743","2,326.1538","2,424.1025","2,805.1281","2,411.7948","2,378.9743","2,156.4102","2,404.6153","3,159.9999","2,897.4358","4,523.0768","-1,050.256",
0.398,"3,533.3332","3,204.1025","2,414.3589","4,164.1025","2,401.5384","2,458.9743","2,836.9230","2,432.3076","2,435.3846","2,288.2051","2,487.6922","3,192.3076","2,923.5897","4,590.2563","-1,056.923",
0.406,"3,502.5640","3,155.3845","2,431.7948","4,167.6922","2,438.9743","2,390.7692","2,782.0512","2,419.9999","2,421.5384","2,296.4102","2,456.4102","3,101.0256","2,800.5128","4,560.5127","-1,057.949",
0.414,"3,490.2563","3,274.3589","2,385.6410","4,167.6922","2,439.4871","2,314.8717","2,741.5384","2,384.1025","2,361.0256","2,199.9999","2,396.9230","3,068.7179","2,792.8204","4,537.9486","-1,047.692",
0.422,"3,503.5897","3,394.3589","2,345.1281","4,167.1794","2,396.9230","2,283.0769","2,741.0256","2,363.5897","2,348.7179","2,130.7692","2,390.2564","3,116.9230","2,864.6153","4,522.0512","-1,018.462",
0.430,"3,542.0512","3,428.2050","2,389.2307","4,163.5896","2,431.2820","2,314.8717","2,765.1281","2,425.6410","2,393.3333","2,177.9487","2,425.1281","3,194.8717","2,966.1538","4,534.8717",-992.821,
0.438,"3,509.7435","3,388.2050","2,387.1794","4,165.1281","2,456.9230","2,322.5640","2,729.2307","2,414.8717","2,372.3076","2,237.9487","2,422.0512","3,141.5384","2,927.1794","4,507.6922",-997.949,
0.445,"3,490.2563","3,388.2050","2,380.5128","4,167.6922","2,448.2051","2,310.2564","2,681.5384","2,355.3846","2,377.9487","2,257.9487","2,444.6153","3,036.4102","2,805.1281","4,498.4614","-1,008.205",
0.453,"3,539.4871","3,513.3332","2,403.0769","4,169.2307","2,476.9230","2,302.0512","2,668.7179","2,367.1794","2,418.4615","2,265.1281","2,489.7435","3,064.6153","2,858.9743","4,545.1281","-1,005.641",
0.461,"3,525.6409","3,573.3332","2,392.3076","4,168.7178","2,480.5128","2,298.4615","2,654.3589","2,394.3589","2,379.4871","2,236.4102","2,446.1538","3,133.8461","2,956.9230","4,498.4614",-972.821,
0.469,"3,502.5640","3,600.5127","2,341.5384","4,164.1025","2,430.2564","2,252.8205","2,643.0769","2,360.5128","2,320.5128","2,169.7435","2,379.4871","3,152.8204","2,997.4358","4,431.7948",-929.231,
0.477,"3,504.6153","3,635.3845","2,344.6153","4,164.6153","2,396.4102","2,266.1538","2,628.2051","2,351.2820","2,353.3333","2,179.4871","2,403.5897","3,121.5384","3,012.8204","4,438.9743",-934.359,
0.484,"3,510.7691","3,638.4614","2,407.6922","4,168.7178","2,443.0769","2,284.6153","2,610.7692","2,391.2820","2,404.6153","2,278.9743","2,467.6922","3,098.4615","3,023.5897","4,480.5127",-969.744,
0.492,"3,493.8461","3,633.8461","2,400.5128","4,168.2050","2,502.5640","2,183.0769","2,558.4615","2,372.3076","2,361.0256","2,288.7179","2,458.4615","3,073.3333","3,036.4102","4,456.4101",-962.564,
0.500,"3,479.9999","3,626.1538","2,365.1281","4,163.5896","2,483.0769","2,217.9487","2,567.1794","2,354.3589","2,345.6410","2,200.5128","2,417.9487","3,084.1025","3,053.3333","4,396.4101",-916.410,
0.508,"3,587.6922","3,715.3845","2,399.9999","4,163.5896","2,458.4615","2,408.2051","2,688.7179","2,428.7179","2,413.8461","2,219.4871","2,469.7435","3,227.1794","3,217.9486","4,481.0255",-893.333,
0.516,"3,573.3332","3,721.0256","2,368.2051","4,170.2563","2,441.5384","2,312.8205","2,634.3589","2,403.5897","2,388.2051","2,241.0256","2,464.1025","3,206.6666","3,264.6153","4,470.2563",-896.923,
0.523,"3,434.8717","3,643.0768","2,349.2307","4,168.7178","2,484.6153","2,165.6410","2,483.5897","2,336.4102","2,346.1538","2,225.6410","2,406.1538","3,044.1025","3,094.3589","4,333.3332",-898.462,
0.531,"3,535.3845","3,763.5897","2,502.0512","4,164.6153","2,611.2820","2,455.8974","2,544.6153","2,443.5897","2,472.8205","2,373.3333","2,565.1281","3,139.4871","3,150.7692","4,435.3845",-900.000,
0.539,"3,687.6922","3,877.4358","2,542.0512","4,168.7178","2,581.5384","2,681.0256","2,667.1794","2,514.3589","2,523.5897","2,429.7435","2,654.8717","3,305.6409","3,314.8717","4,582.0512",-894.359,
0.547,"3,694.8717","3,856.9230","2,437.9487","4,171.7948","2,483.0769","2,526.1538","2,676.9230","2,454.3589","2,437.4358","2,286.6666","2,560.5128","3,316.9230","3,324.6153","4,558.9742",-864.103,
0.555,"3,670.2563","3,840.5127","2,402.0512","4,175.3845","2,485.1281","2,375.3846","2,614.3589","2,394.3589","2,362.5640","2,203.0769","2,513.8461","3,267.1794","3,289.7435","4,503.0768",-832.821,
0.563,"3,682.5640","3,865.1281","2,466.6666","4,176.9230","2,569.7435","2,416.9230","2,577.4358","2,413.3333","2,424.1025","2,317.4358","2,571.7948","3,250.2563","3,287.6922","4,524.1025",-841.539,
0.570,"3,697.4358","3,876.9230","2,503.0769","4,173.8461","2,598.4615","2,426.1538","2,562.0512","2,428.7179","2,479.4871","2,413.8461","2,589.2307","3,259.9999","3,267.1794","4,554.8717",-857.436,
0.578,"3,697.4358","3,872.8204","2,491.2820","4,171.2819","2,594.8717","2,416.9230","2,572.8204","2,444.1025","2,453.3333","2,386.1538","2,592.3076","3,257.9486","3,255.8974","4,529.2307",-831.795,
0.586,"3,726.1538","3,929.2307","2,453.8461","4,173.8461","2,609.2307","2,365.1281","2,603.5897","2,476.4102","2,429.2307","2,330.7692","2,623.5897","3,258.9743","3,252.3076","4,562.5640",-836.410,
0.594,"3,638.4614","3,883.0768","2,351.2820","4,174.8717","2,541.0256","2,156.4102","2,506.6666","2,375.8974","2,346.1538","2,244.1025","2,510.7692","3,162.0512","3,061.0256","4,504.6153",-866.154,
0.602,"3,513.8461","3,746.6666","2,367.6922","4,169.2307","2,499.9999","2,156.4102","2,443.0769","2,333.8461","2,337.4358","2,259.4871","2,460.5128","3,107.1794","2,929.7435","4,283.5896",-769.744,
0.609,"3,480.5127","3,693.3332","2,365.6410","4,164.6153","2,391.7948","2,274.8717","2,458.4615","2,323.0769","2,326.6666","2,240.5128","2,444.6153","3,089.2307","2,999.9999","4,157.4358",-676.923,
0.617,"3,372.8204","3,607.1794","2,218.9743","4,161.5384","2,265.6410","2,151.7948","2,375.3846","2,217.4358","2,205.1282","2,099.9999","2,323.0769","2,946.6666","2,971.2820","4,101.0255",-728.205,
0.625,"3,295.3845","3,543.5897","2,191.7948","4,154.3589","2,347.6923","2,092.3076","2,332.8205","2,229.2307","2,194.8717","2,106.1538","2,331.7948","2,898.4615","2,922.0512","4,085.1281",-789.744,
0.633,"3,345.1281","3,589.7435","2,227.6923","4,157.4358","2,363.5897","2,170.7692","2,368.2051","2,264.6153","2,221.5384","2,131.2820","2,378.9743","2,944.1025","2,956.4102","4,138.9743",-793.846,
0.641,"3,440.5127","3,688.2050","2,240.5128","4,163.0768","2,294.3589","2,233.3333","2,418.4615","2,250.7692","2,223.0769","2,119.4871","2,359.9999","2,989.2307","3,112.8204","4,167.6922",-727.180,
0.648,"3,517.4358","3,759.9999","2,214.3589","4,162.5640","2,279.4871","2,234.8717","2,474.3589","2,246.1538","2,198.4615","2,133.3333","2,326.6666","3,066.6666","3,064.1025","4,173.3332",-655.897,
0.656,"3,465.6409","3,704.1025","2,207.6923","4,165.1281","2,313.8461","2,194.8717","2,441.0256","2,255.8974","2,197.4358","2,132.3076","2,336.9230","3,030.7692","2,894.3589","4,168.2050",-702.564,
0.664,"3,389.2307","3,673.3332","2,285.6410","4,163.0768","2,387.6922","2,203.0769","2,362.0512","2,284.6153","2,272.3076","2,140.5128","2,388.2051","2,928.2051","2,981.0256","4,190.2563",-801.026,
0.672,"3,403.0768","3,746.1538","2,346.1538","4,157.9486","2,444.6153","2,261.5384","2,343.0769","2,312.3076","2,328.2051","2,187.6923","2,437.4358","2,935.3845","2,799.4871","4,210.2563",-807.180,
0.680,"3,479.4871","3,814.8717","2,296.9230","4,158.9743","2,393.3333","2,246.6666","2,411.7948","2,298.9743","2,272.3076","2,187.6923","2,418.4615","3,043.5897","2,579.9999","4,226.6666",-747.180,
0.688,"3,551.2820","3,849.2307","2,257.4358","4,164.1025","2,339.9999","2,236.9230","2,474.3589","2,286.1538","2,231.7948","2,177.9487","2,382.0512","3,116.9230","2,541.5384","4,265.1281",-713.846,
0.695,"3,526.6666","3,842.5640","2,269.7435","4,170.2563","2,368.2051","2,275.8974","2,445.6410","2,298.4615","2,253.3333","2,172.8205","2,382.0512","3,082.0512","2,403.0769","4,260.5127",-733.846,
0.703,"3,496.9230","3,868.2050","2,308.2051","4,170.2563","2,431.7948","2,290.7692","2,415.3846","2,317.9487","2,276.4102","2,174.3589","2,427.6922","3,041.0256","2,510.7692","4,293.8460",-796.923,
0.711,"3,515.3845","3,896.9230","2,392.3076","4,165.1281","2,535.8974","2,331.7948","2,421.0256","2,379.4871","2,332.8205","2,243.0769","2,534.3589","3,069.2307","2,505.1281","4,318.4614",-803.077,
0.719,"3,550.7691","3,915.8973","2,374.3589","4,162.5640","2,502.0512","2,321.0256","2,450.2564","2,360.5128","2,350.2564","2,286.6666","2,510.2563","3,110.2563","2,336.9230","4,322.5640",-771.795,
0.727,"3,587.1794","3,951.7948","2,297.9487","4,167.6922","2,401.5384","2,244.6153","2,474.3589","2,297.4358","2,313.8461","2,262.5640","2,421.0256","3,139.4871","2,325.6410","4,384.1025",-796.923,
0.734,"3,531.2820","3,881.5384","2,284.6153","4,172.8204","2,393.8461","2,193.8461","2,416.9230","2,281.5384","2,262.0512","2,185.1282","2,406.1538","3,091.7948","2,260.5128","4,338.9743",-807.692,
0.742,"3,532.3076","3,856.4102","2,346.1538","4,169.2307","2,477.9487","2,250.2564","2,427.6922","2,332.3076","2,292.3076","2,169.7435","2,470.7692","3,101.5384","2,259.9999","4,315.3845",-783.077,
0.750,"3,634.8717","3,959.9999","2,407.1794","4,166.6666","2,544.1025","2,378.9743","2,527.6922","2,370.2564","2,374.8717","2,253.3333","2,515.8974","3,212.8204","2,387.6922","4,420.5127",-785.641,
0.758,"3,603.0768","3,954.3589","2,419.9999","4,166.6666","2,534.8717","2,479.4871","2,506.6666","2,395.3846","2,392.8205","2,318.9743","2,546.1538","3,193.3333","2,442.5640","4,399.9999",-796.923,
0.766,"3,482.0512","3,864.6153","2,402.5640","4,165.6409","2,506.6666","2,471.7948","2,407.1794","2,439.4871","2,374.8717","2,299.4871","2,583.5897","3,069.7435","2,408.2051","4,279.4871",-797.436,
0.773,"3,418.9743","3,822.5640","2,306.1538","4,166.6666","2,437.9487","2,308.7179","2,362.0512","2,358.9743","2,289.7435","2,196.9230","2,479.4871","2,992.8204","2,370.7692","4,218.9743",-800.000,
0.781,"3,522.0512","3,902.5640","2,274.8717","4,166.6666","2,409.2307","2,263.5897","2,449.7435","2,298.9743","2,251.2820","2,136.9230","2,407.6922","3,094.3589","2,377.4358","4,297.9486",-775.897,
0.789,"3,631.7948","3,968.2050","2,335.3846","4,166.6666","2,448.2051","2,381.0256","2,546.6666","2,373.8461","2,330.2564","2,197.9487","2,487.6922","3,232.8204","2,341.0256","4,366.1537",-734.359,
0.797,"3,535.3845","3,889.7435","2,342.5640","4,168.7178","2,463.0769","2,375.8974","2,469.7435","2,378.4615","2,364.1025","2,274.8717","2,504.6153","3,135.8974","2,349.2307","4,289.7435",-754.359,
0.805,"3,451.2820","3,861.5384","2,353.3333","4,167.1794","2,499.4871","2,328.7179","2,367.1794","2,358.9743","2,330.2564","2,282.5640","2,491.7948","2,992.3076","2,411.7948","4,285.6409",-834.359,
0.813,"3,467.6922","3,874.8717","2,338.9743","4,167.1794","2,481.0256","2,314.3589","2,385.6410","2,360.5128","2,302.5640","2,228.2051","2,481.0256","2,997.9486","2,299.9999","4,340.5127",-872.821,
0.820,"3,564.6153","3,914.8717","2,333.8461","4,168.2050","2,450.2564","2,363.5897","2,504.6153","2,379.4871","2,330.2564","2,204.1025","2,492.8205","3,139.4871","2,210.2564","4,397.9486",-833.333,
0.828,"3,630.2563","3,961.0255","2,357.9487","4,170.2563","2,525.1281","2,361.5384","2,563.0769","2,409.2307","2,368.7179","2,248.7179","2,514.3589","3,244.1025","2,213.8461","4,429.7435",-799.487,
0.836,"3,535.8973","3,908.2050","2,334.3589","4,170.7691","2,550.2563","2,249.2307","2,467.1794","2,383.5897","2,342.5640","2,261.0256","2,481.0256","3,137.4358","2,182.0512","4,362.0512",-826.154,
0.844,"3,509.7435","3,930.7691","2,330.2564","4,166.6666","2,503.5897","2,243.5897","2,405.1281","2,351.2820","2,321.5384","2,262.0512","2,474.3589","3,048.2051","2,225.6410","4,393.3332",-883.590,
0.852,"3,564.6153","3,985.6409","2,399.4871","4,167.6922","2,567.1794","2,372.3076","2,442.0512","2,425.6410","2,391.2820","2,327.6923","2,573.3333","3,097.4358","2,294.8717","4,461.5384",-896.923,
0.859,"3,570.7691","3,956.9230","2,397.9487","4,166.6666","2,585.1281","2,403.0769","2,511.2820","2,453.3333","2,425.1281","2,324.6153","2,576.4102","3,173.8461","2,271.2820","4,429.2307",-858.462,
0.867,"3,586.6666","3,937.4358","2,373.3333","4,164.1025","2,516.4102","2,377.4358","2,566.6666","2,450.2564","2,421.5384","2,302.5640","2,548.2051","3,238.4615","2,194.3589","4,416.4101",-829.744,
0.875,"3,584.6153","3,929.7435","2,381.0256","4,170.2563","2,506.1538","2,362.0512","2,524.1025","2,460.5128","2,401.5384","2,316.9230","2,576.9230","3,212.8204","2,166.1538","4,426.6666",-842.051,
0.883,"3,570.2563","3,943.0768","2,372.8205","4,172.3076","2,548.7179","2,346.1538","2,467.1794","2,399.9999","2,370.7692","2,316.9230","2,535.8974","3,150.7692","2,254.3589","4,445.1281",-874.872,
0.891,"3,591.2820","3,958.4614","2,445.6410","4,169.2307","2,647.6922","2,420.5128","2,495.8974","2,445.1281","2,456.9230","2,384.1025","2,584.1025","3,171.2820","2,300.5128","4,461.0255",-869.744,
0.898,"3,637.9486","3,972.8204","2,463.0769","4,169.2307","2,629.7435","2,452.3076","2,540.5128","2,513.3333","2,486.1538","2,394.3589","2,636.4102","3,226.6666","2,216.9230","4,497.9486",-860.000,
0.906,"3,656.9230","3,974.3589","2,390.7692","4,171.2819","2,548.7179","2,359.4871","2,540.5128","2,478.9743","2,406.1538","2,328.7179","2,579.9999","3,245.6409","2,192.3076","4,537.4358",-880.513,
